,id,text
2983,1572256659392561154,thattimwalker love bullying walk superiority bubble eton pomp popped johnson nd rd queue dinner
2989,1572256604300394496,tiktok optimized year old use bullying soft core porn
2992,1572256588500443138,ur gon na talk shit someone atleast learn mf wa like earn money wah mommy guy internet bullying http co qopvhlz sw
2994,1572256566346129408,online bullying need million empire loss best part http co mn e xqg
3002,1572256424939380737,ppeabody stop talking rubbish people bullying anyone people like medium stop parroting right wing press educate http co wdzlds r
3003,1572256417289228289,survival china ha bullying country long time need stopped
3013,1572256374435766276,adaobowo people talk oppression bullying especially part government name illegality amp oppression unlawfully locked month co daughter wanted meet loss wa huge dude cause accident
3018,1572256340428394500,stop bullying wa born wet cardboard box alone
3020,1572256334543818754,barbarasutton mixed race crime bigot nation highly amused dressing racism get school yard bullying bare arm smirked ha ha breathed keep coming ridiculous enjoy game
3021,1572256297063686145,evermoregcv never confirmed song yall bullying jake something private life ha hint queer put see going w
3023,1572256288918175747,remycrh bullying fully supportive person making serious unsubstantiated accusation others return substantial financial reward bravo
3029,1572256253749137408,piusdominguez bnightengale interesting calling bob bully attempt bullying bob
3030,1572256242508369920,glatha bullying amp insulting ram even drunk state infront pihu ram duffer think cute badeachhelagtehain
3033,1572256222002417666,wa one cared bullying atm wa indeed nice person
3038,1572256195544776704,thelawcafe getting better better episode speaking nowadays issue power abuse child abuse sexual harrasment bullying ep case heartbreaking bullying one shattered heart
3040,1572256184043806721,pokket viotcz morninafterkill twitch twitchsupport reported clip bullying harrassment least
3043,1572256172119293954,sholamos rosexnoor owenjones think people forgetting mainstream medium involved bullying even overseas join
3047,1572256137231089666,ppeabody lying bullying disrespect flow opposite direction toxic exploitative relationship recognize obvious rest world
3053,1572256071577923584,sabby_han becsfromflecs hoidme_forever pennywhpenelope equate bullying calling problematic behavior aka everyone doe faves double standard cool others joke one call faves without bullying wonder like arryn
3059,1572256033594286090,bullying happen anywhere often go unnoticed juggle bully may ever say anything look follow retweet like win today free signed copy juggling bully edutwitter teacher librarian counselor http co yrhplukxce
3060,1572256033103581185,god gon na suck growing adam levine future child public knowledge celebrity child need extremely judicious choice surrounding cuz kid consent much future bullying material
3069,1572255945639751683,qhy bullying pok mon bread serious http co uehcrunetv
3070,1572255943974420480,bullying work http co pwzzyyl qt
3072,1572255908910010368,bb yall need serious self reflecting post going around someone snapped pic paloma yesterday amp everyone bullying paloma look better gon na sit attack stranger look
3079,1572255840421249025,anastasiaroya angelalevin really bullying abuser harry want point finger turn
3084,1572255786918875136,merryweatherey aptx merrydawg smell bullying harassment several dead body
3087,1572255727170764803,oppurtunity xbox capitalizing xbox live many customer opted program however threat cyber bullying come online gaming since player experienced form online harassment gaylordpr helisenbee
3090,1572255687060643842,last week kaitlynmyp attended lgbtq session run barnsleytyss wa part focus group health amp wellbeing provide detail issue voted yp issue discussed included process took long mental amp physical health amp bullying http co jvifzd rj
3091,1572255685399969792,people think cause depression weakness laziness lack resilience actually cause depression trauma abuse chemical imbalance bullying neglect low self esteem overworking excess stress kind
3095,1572255656337604608,treatment louis ha disgusting anyone taking part bullying ashamed http co edut tvm
3097,1572255617724878849,jsparkblog people mar life never apologize would make difference trajectory ridiculously predictable worst childhood bully present kind hedge fund manager doubt still bullying someone http co tyiisuudng
3100,1572255594979143680,year harassed laprincessbubblegum think time people knew real jaeci barber edmidentity socaledm edm cyberbullying cancelled notcute bullying
3103,1572255562766733315,jrect mista_helter psychohsins c_qalloh baptist_jonn _phanize halimbay_a hillarynjenga_ lianatarshy lord_olelieza westsevenn cyber bullying ha face
3106,1572255532534140936,michele amp elizgreene talk trillion food business food bullying podcast tangible idea may bullied impact wellness overcome food bullying http co wj qj vmex
3109,1572255519662051329,http co wycnpf p b doe ihrc stand international hater amp racist council human right ideological bullying weapon neocolonialism western human right weapon commit african wrong doe west really believe african human right
3111,1572255482836025347,chukwudumebi_ng hate babe really feeling bad bullying getting much
3116,1572255468348661763,mahrootaariq guy lying ha bullying people life including
3119,1572255432798007297,ok criticise becoming bit like bear pit towards holly amp phil know thinking changed tune look bullying never acceptable ok wishing hell name calling want answer excuse line drawn
3120,1572255430398672896,h_i_d_e shawn larson ask andy normal woman form clique intention bullying one woman
3121,1572255420219097089,jules_jules_ delrayavener gbnews mean like mm princess charlotte catherine kp household staff like kind bullying
3122,1572255394579234818,black people actual bully bullying girl starting majorette team pwi like fr literally black go hbcu like doe matter
3126,1572255323150516226,today episode thelawcafe showed u bullying always concern never ending problem society bully action someone cause distress might retaliate extremely violent measure thelawcafeep
3129,1572255281911939073,cwbchicago switching political figure going change anything people go want always access stuff deemed illegal make economic situation better teach gun safety anti bullying anger management youth
3131,1572255270566522883,csmsupremacy adoresieun bullying get world
3135,1572255213624479746,school back session explore resource promote internet safety prevent bullying address health concern read http co zoiemkb gd http co qm puzwzp
3137,1572255195962408961,show much twitter gay like bullying people http co dffd cfrsu
3143,1572255153763278850,jennerbetty dominos_uk bullying bloody adult wait line
3146,1572255099514392579,shongables cornish cbs blame rotten behavior trump modeled bullying termed openly racist crime act fine people
3149,1572255076122599431,external threat xbox cyber bullying parent turning feature xbox banning good threat child receive online xbox live ha feature connect people online ha seen dangerous source harassment
3153,1572255035136016385,mikenen therecount believe mexico helping pay diplomacy work lot better long term threatening bullying
3154,1572254992366710785,see one tiktok trans kid harassed misgendered unaccepted bullied kicked home bathroom legally adopt trans lgbtq kid deserve everything seeing people bullying break heart
3157,1572254975996350467,realjonriley paullahticks bullying
3160,1572254958409641985,school shooter bullied clique bully kid get attention try gain respect become popular punish kid jealous others afraid speak u end schoolshootings disallowing clique ending bullying
3165,1572254243028959232,mubeziluwaga kingwaiswamoses mugumeashraf allanokello good mediocentro trident look tested though hope life bulling reckon mugumeashraf gat lot work complement utter explicit balling discipline
3166,1572254219218096129,blaiseeyong william kate using press abuse bulling meghan n harry year tell stop world wont reason defend
3168,1572253341908074496,kazoo_tv rbbq right wan na bash hg bulling another bully self
3177,1572248742996353028,ian gillan draw attention constant bulling armenia neighbor http co alqqsni hy
3178,1572248441052450819,ahhh yes perfect heigh susanoo stop bulling bby http co tbwxv ui
3189,1572241790857793537,ian gillan deep purple call attention constant bulling armenia neighbor http co jhfudgnuub stopazeriaggression stopazerbaijanaggression
3190,1572241492068159488,literally bulling people wanting k rn opinion taking far
3192,1572240986394488834,ocean milk borderway espland consignment fresh heifer cow tomorrow border lakeland sale freshly calved cow amp heifer sell calf heifer sell bulling amp maiden heifer sell view online catalogue http co yys nd q http co kmvvgcujw
3193,1572239554966614017,razzli_ nothing color us bronzer darker skin nasty attitude bulling
3194,1572239212627255296,lfg feel like going come back full force bear clear plug bulling http co ksoal sfy
3196,1572238699911585792,kajolmomento forumsmeghan accused bulling child
3197,1572236128492691463,becsfromflecs sabby_han hoidme_forever bitchcrafters pennywhpenelope stop pretending u really care bulling victim abuse even racism u really show clout nothing else
3202,1572231186122145792,bleacherreport kingjames look like older james harden rings name kimbo slice prime wa back yard bulling dude hook
3205,1572228617064808450,withempato dip instability kill bitcoin turn bitcoin get stronger people gotten dipping anticipating bulling chaindustry dotoearn bitcoin crypto
3208,1572225860157214721,bechtloffcarol angelciara bennyjohnson must really enjoy drama bulling name calling former president trump shameful year people like still drinking kool aid smoking dope sanity
3213,1572223492879437828,chadebear tsn matthewwords bluejays horrible horrible comment matthew ross ashamed bluejays bulling meanspirted
3227,1572218322522984448,rate competitive natural question running background freelancer brain stop bulling hour making enough money constantly stressed thing really affect revenue
3234,1572214483329888256,ppl bulling tiktok
3235,1572212338089934852,armradio tweet wa quoted article armradio http co mwb f eatt
3236,1572212329084772357,armradio tweet wa quoted article armradio http co mwb f eatt
3237,1572212319966330881,armradio tweet wa quoted article armradio http co mwb f eatt
3240,1572211464953561091,stop bulling bhanukarajapak personal belief srilankan srilankacricket
3241,1572211019795300352,thecasualultra hh everybody clever celtic support u lot bulling roman catholic supporting celtic club like hh ktf
3243,1572208502105575424,let fake kkk sec keep bulling american people financially happens get bullied back every piece information particular group posse done intent regulate dominate american dollar infrastructure
3244,1572208489841459202,think differently meen wrong meen think way people think like people thay always around start getting around people think differently try understand bulling work
3257,1572200967067795457,ian gillan call attention constant bulling armenia neighbor http co n pg zjbcd via armradio
3262,1572192484763095040,country child safe gun violence sexual predator right racism bigotry hate bulling poverty elected official would anybody want child country safe child live http co volmsdwrl
3266,1572191569666609152,camigon_ evealayo hagan bulling qcyo del inglishh
3268,1572190915477012480,danielandrewsmp many woman wind person question bulling amp lie
3270,1572189984530075650,ehioma leevhuleaks else would dragg gal except please stop defensive one bulling
3273,1572188594885853188,safrinamama xylem sussexhenryviii meghan trash family please explain wa front eye way treated interview good speaking torment bulling endure year first
3275,1572185786442817537,jmpousita soi dislexica basta al bulling
3282,1572178441142734848,desquinlivan sprinkle scanning around simple calf n calf date min wks event month plus scan externally side crush thus tail day saw bulling twice last wks n event
3284,1572178278802419712,mhezzy dope_fights_ bulling boy unprovoked one girl already told truth started
3288,1572176546827309056,brekkietweets robburl telling truth bulling
3292,1572173348884340736,cvasilenko maybe remember none u perfect calling wife horrible name woman mother never met would like u calling yo mother name trolling bulling bloody rude take hate go follow someone else time u
3294,1572172531142107136,exilenations back bulling see
3298,1572166750720098305,bjp india narendramodi modi jee wanted strong country cost internal opposition party bulling indian india satisfied pm becouse pm honest men know opposition also
3301,1572160873573261313,kittoquinnzel vtubertweeter u cant let slide either u need get everyone report bulling amp herasment
3302,1572159271512449028,mollie awfulness give rest grow hell open bulling need stopped
3303,1572159084329316352,konstantinkisin started excited meghan royal family really wa lying bulling narcissist celebrity seeking hypocritical behaviour whilst using race card whole convenient cover put suitable royal life
3330,1572138758761316354,gailmontminy dashthebaptist clutch straw asinine comment parliament siding husband bulling mistreatment getting especially british press http co etpilus ek
3331,1572137877345112064,moblake mr_h_aze adhdfella rumor listen oprah compare british law easy proven bulling wa stated person wa object court lie mean press two wrong make one right
3334,1572132188690292737,also bulling making fun accent bc speak sotho long without adding english phrase heh wethu hope never see
3336,1572128696739463168,newshubpolitics get falsehub maybe ask serious question labour bulling minority mp afraid jacinda stop check flowing
3338,1572126889430360066,even talk shit like bulling rumor hurted learned love
3352,1572121222946734080,complaining abt negative obsession mm whilst saying disgusting thing abt royal woman stewps matter horrible woman make look like massive hypocrite leg stand regard bulling meghanmarkle
3354,1572117630240313345,dreamy bull bulling doggy frick
3360,1572110705666433024,hypex well report cause guy never check list guy report u hypex fortinte yesterday wa lot bulling yesrday u guy gone bout
3364,1572104976624914432,ukraine win war end dictatorship russia still trying continue barbaric expansion bulling neighbor three day operation began february turned threat existence russian regime http co woj qnfayr http co xsq nby vp
3365,1572101372635672577,one muse miss ram rezero enjoy snarky bulling mce
3368,1572099001830481922,gbnews much money ha tom bower made bulling lying prince harry wife duchess meghan tom bower ha wife fear man like men like highly likely domestic violence abuser
